customer_id,age,tenure_months,contract_type,internet_service,tech_support,payment_method,monthly_charges,total_charges,num_support_calls,churn
1867,50.0,17.0,Month-to-month,DSL,No,Mailed check,31.67,523.78,1,1
1630,20.0,34.0,Month-to-month,DSL,Yes,Bank transfer,15.0,434.73,2,0
1950,41.0,4.0,Month-to-month,Fiber optic,No,Mailed check,39.0,173.35,1,0
1162,62.0,30.0,Two year,DSL,No,Electronic check,96.32,2816.57,1,0
1413,64.0,8.0,Two year,Fiber optic,No,Electronic check,76.82,564.27,3,0
2768,47.0,26.0,Month-to-month,Fiber optic,No,Mailed check,19.82,508.41,3,0
1095,23.0,21.0,One year,Fiber optic,No,Credit card,43.74,1046.35,1,0
1098,45.0,63.0,One year,Fiber optic,Yes,Electronic check,96.88,5598.71,4,0
2030,41.0,27.0,Month-to-month,DSL,No,Electronic check,53.66,1262.05,3,1
1876,37.0,36.0,One year,FIBER OPTIC,No,Mailed check,86.25,2926.51,1,0
1817,58.0,20.0,Two year,FIBER OPTIC,No,Mailed check,55.38,1037.58,3,1
1822,79.0,5.0, Two year ,DSL,No,Credit card,38.54,193.63,1,0
1207,53.0,7.0,Two year,No,Yes,Mailed check,70.3,483.84,3,0
1974,38.0,6.0,Two year,Fiber optic,No,Bank transfer,84.8,441.64,3,1
1686,41.0,10.0,Month-to-month,Fiber optic,No,Electronic check,50.04,531.89,0,0
1872,24.0,29.0,Two year,Fiber optic,No,Electronic check,86.08,2831.26,3,0
1245,40.0,6.0,Month-to-month,Fiber optic,No,Bank transfer,55.06,377.48,1,1
2635,39.0,8.0,Month-to-month,No,No,Bank transfer,38.17,300.49,0,0
1229,55.0,4.0,One year,Fiber optic,No,Bank transfer,35.4,130.63,1,0
2288,28.0,54.0,Month-to-month,DSL,Yes,Bank transfer,47.97,,1,0
1906,25.0,57.0,Month-to-month,DSL,No,Mailed check,44.87,2812.23,1,0
2392,75.0,28.0,Month-to-month,DSL,No,Credit card,72.17,1982.79,3,1
1008,38.0,15.0,Two year,DSL,No,Electronic check,73.4,1175.8,2,0
1896,42.0,72.0,Month-to-month,No,No,Mailed check,75.52,6192.8,1,0
2864,65.0,22.0,Month-to-month,DSL,No,Mailed check,89.4,2067.83,2,0
2885,49.0,51.0,Month-to-month,Fiber optic,Yes,Electronic check,105.92,4616.89,2,0
2903,51.0,17.0,Month-to-month,Fiber optic,No,Electronic check,117.07,2132.54,1,1
1865,39.0,9.0,Month-to-month,DSL,No,Credit card,72.22,697.7,4,1
2427,28.0,47.0,Month-to-month,Fiber optic,No,Credit card,116.05,4976.99,1,0
2716,50.0,22.0,One year,No,No,Credit card,61.77,1488.19,3,0
1791,48.0,21.0,Month-to-month,Fiber optic,No,Bank transfer,69.4,1663.85,0,0
2022,45.0,8.0,Month-to-month,DSL,Yes,Bank transfer,101.05,883.1,1,0
2634,40.0,23.0,Month-to-month,Fiber optic,No,Credit card,138.39,2971.09,1,0
1189,22.0,16.0, Month-to-month ,Fiber optic,No,Credit card,62.85,982.23,1,1
2356,37.0,37.0,Month-to-month,DSL,Yes,Electronic check,46.51,1636.27,4,0
2327,43.0,11.0, Month-to-month ,No,Yes,Mailed check,55.61,623.08,3,1
1260,31.0,13.0,One year,Fiber optic,Yes,Mailed check,51.88,769.91,1,0
1144,49.0,0.0,Month-to-month,NO,Yes,Credit card,84.83,0.0,0,1
1828,39.0,29.0,One year,DSL,No,Credit card,56.23,1750.07,2,0
2651,50.0,19.0,One year,DSL,No,Electronic check,43.94,785.78,3,0
1698,59.0,14.0,Month-to-month,DSL,No,Mailed check,102.73,1249.73,4,0
2307,45.0,2.0, One year ,Fiber optic,No,Bank transfer,37.0,67.47,0,0
1919,48.0,22.0,Month-to-month,Fiber optic,No,Electronic check,63.26,1433.94,3,0
2869,39.0,0.0,Two year,Fiber optic,No,Bank transfer,59.91,0.0,3,0
1937,56.0,18.0,Month-to-month,DSL,Yes,Credit card,84.1,1642.28,0,1
2035,69.0,39.0,One year,Fiber optic,No,Electronic check,96.54,4178.2,1,0
2813,58.0,19.0,Two year,Fiber optic,Yes,Bank transfer,67.28,1179.14,1,0
1890,57.0,53.0,One year,No,No,Mailed check,35.14,1767.98,5,0
1594,61.0,18.0,One year,DSL,No,Bank transfer,53.03,954.08,1,0
1531,20.0,58.0,Month-to-month,DSL,Yes,Electronic check,61.57,3594.14,1,0
1894,66.0,5.0,One year,DSL,No,Electronic check,64.15,339.59,1,0
2957,85.0,7.0,Month-to-month,Fiber optic,No,Bank transfer,76.72,503.18,1,0
2493,48.0,7.0,One year,No,No,Electronic check,38.27,265.28,2,0
2151,18.0,6.0,Month-to-month,DSL,No,Mailed check,77.4,514.04,5,1
2446,37.0,14.0,Month-to-month,Fiber optic,Yes,Bank transfer,119.63,1722.04,0,0
1057,40.0,14.0,One year,Fiber optic,No,Mailed check,70.32,1024.54,0,0
2057,63.0,4.0,Month-to-month,Fiber optic,No,Credit card,64.14,235.54,1,0
2261,46.0,1.0,One year,Fiber optic,Yes,Bank transfer,128.73,138.45,0,1
2470,63.0,7.0,One year,DSL,No,Credit card,57.37,375.19,0,0
1282,69.0,13.0,One year,Fiber optic,No,Bank transfer,37.57,557.2,3,0
2610,41.0,63.0,Month-to-month,Fiber optic,No,Credit card,56.73,3396.53,2,0
1934,52.0,6.0, Two year ,No,No,Bank transfer,94.5,586.32,1,0
1362,43.0,5.0,Month-to-month,Fiber optic,Yes,Mailed check,1196.0,610.92,1,1
1243,58.0,72.0,Two year,Fiber optic,Yes,Credit card,29.43,2058.79,2,0
2627,64.0,72.0,Two year,DSL,Yes,Mailed check,52.32,4297.58,1,0
1092,34.0,7.0,Month-to-month,Fiber optic,No,Bank transfer,69.47,556.38,2,0
2234,33.0,0.0,Month-to-month,No,Yes,Bank transfer,63.43,0.0,2,0
1337,40.0,57.0,Month-to-month,FIBER OPTIC,No,Bank transfer,76.56,3952.52,1,0
2013,35.0,35.0,Two year,Fiber optic,Yes,Credit card,97.79,3212.37,1,0
2692,58.0,23.0,Month-to-month,No,No,Bank transfer,90.67,2121.76,4,0
2325,18.0,35.0,Month-to-month,DSL,No,Mailed check,70.28,2446.58,2,0
1947,35.0,5.0,Month-to-month,DSL,No,Mailed check,57.42,256.92,1,1
2109,74.0,14.0,Month-to-month,Fiber optic,Yes,Bank transfer,53.27,711.95,3,0
1190,38.0,66.0,One year,DSL,No,Mailed check,61.24,3780.2,2,0
1039,48.0,23.0,Month-to-month,Fiber optic,No,Bank transfer,49.18,1260.79,2,0
2524,39.0,18.0,Two year,DSL,Yes,Bank transfer,61.65,1241.32,0,0
2647,60.0,4.0,Two year,DSL,No,Electronic check,95.06,391.17,3,0
1975,18.0,2.0,Month-to-month,DSL,No,Credit card,50.73,98.15,0,1
2531,18.0,5.0,Month-to-month,DSL,No,Bank transfer,54.1,303.88,3,0
1634,30.0,7.0,Month-to-month,Fiber optic,No,Electronic check,30.66,229.66,1,0
1764,62.0,25.0,One year,DSL,No,Mailed check,75.11,1919.76,1,0
2540,45.0,38.0,Month-to-month,DSL,No,Mailed check,75.9,3257.46,1,0
1723,56.0,0.0,Month-to-month,No,No,Credit card,74.59,0.0,0,1
2128,44.0,4.0,One year,Fiber optic,No,Mailed check,83.07,375.14,1,0
1063,27.0,0.0,Month-to-month,Fiber optic,No,Bank transfer,44.36,0.0,0,0
1233,35.0,37.0,Month-to-month,No,No,Bank transfer,69.56,2258.38,0,0
1676,28.0,4.0,One year,No,No,Electronic check,72.27,257.03,1,1
1105,51.0,1.0,Month-to-month,No,No,Electronic check,57.12,63.28,3,1
2365,43.0,72.0,Month-to-month,No,No,Electronic check,30.27,2415.34,2,0
1753,61.0,72.0,Month-to-month,No,No,Credit card,90.63,6411.98,1,0
1902,45.0,12.0, One year ,Fiber optic,Yes,Mailed check,50.27,564.27,2,0
1253,60.0,48.0,Month-to-month,Fiber optic,Yes,Mailed check,30.71,1636.22,2,0
2432,58.0,36.0,Month-to-month,Fiber optic,Yes,Mailed check,60.35,2008.82,2,1
1422,41.0,10.0,Two year,Fiber optic,Yes,Electronic check,40.38,413.98,1,0
1774,54.0,29.0,Month-to-month,NO,No,Electronic check,50.08,1552.53,2,1
2232,44.0,10.0,Month-to-month,Fiber optic,No,Bank transfer,43.86,423.61,3,1
1858,37.0,39.0,One year,DSL,Yes,Bank transfer,77.02,2629.1,1,0
2428,42.0,9.0,Two year,Fiber optic,No,Mailed check,68.88,660.89,0,0
1924,63.0,19.0,One year,No,No,Credit card,60.55,1004.77,2,0
1079,18.0,23.0,Month-to-month,DSL,Yes,Credit card,73.47,1715.87,1,0
1989,45.0,9.0,One year,Fiber optic,No,Credit card,85.79,741.16,2,1
2106,54.0,1.0,Month-to-month,DSL,Yes,Bank transfer,77.75,83.94,1,0
1497,42.0,24.0,One year,No,No,Credit card,67.0,1577.43,0,0
2926,18.0,22.0,Month-to-month,No,No,Electronic check,77.61,1802.84,2,0
2607,69.0,0.0,One year,No,No,Mailed check,56.58,0.0,3,0
2382,77.0,56.0,Month-to-month,Fiber optic,No,Mailed check,39.79,2448.63,4,0
1087,50.0,22.0,Month-to-month,DSL,No,Credit card,61.24,1281.62,0,0
1064,57.0,6.0,Two year,DSL,No,Bank transfer,68.73,442.3,0,0
2294,46.0,13.0,One year,DSL,No,Electronic check,80.81,984.41,1,0
1605,73.0,11.0,One year,No,No,Bank transfer,52.6,538.87,3,0
1274,30.0,20.0,Month-to-month,Fiber optic,No,Bank transfer,55.7,1002.23,0,0
2993,56.0,15.0,Month-to-month,DSL,Yes,Credit card,74.78,1246.77,2,1
2679,39.0,20.0,Month-to-month,Fiber optic,No,Credit card,83.1,1879.17,0,1
2789,65.0,47.0,Month-to-month,FIBER OPTIC,No,Credit card,51.07,2256.29,0,0
2899,41.0,32.0,Two year,DSL,Yes,Mailed check,55.39,1956.74,1,0
1153,48.0,72.0,Two year,Fiber optic,No,Credit card,69.2,5332.34,2,0
1613,28.0,0.0,One year,DSL,No,Credit card,40.76,0.0,0,1
2777,44.0,60.0,One year,No,No,Bank transfer,57.41,,2,0
1410,56.0,6.0,Month-to-month,No,Yes,Mailed check,43.41,236.46,2,0
1830,25.0,2.0,Month-to-month,DSL,Yes,Credit card,99.24,182.36,3,1
2733,40.0,27.0,Two year,DSL,No,Credit card,70.26,1802.42,3,0
1912,49.0,6.0,One year,Fiber optic,No,Mailed check,25.41,165.01,0,0
1517,30.0,6.0,One year,Fiber optic,No,Mailed check,98.91,585.16,1,0
1044,23.0,16.0,One year,Fiber optic,Yes,Electronic check,75.54,1206.65,3,0
2649,84.0,7.0,Month-to-month,Fiber optic,No,Credit card,85.95,570.06,2,1
1390,32.0,61.0,Two year,DSL,Yes,Electronic check,99.06,6234.55,1,0
1220,80.0,14.0,One year,DSL,No,Bank transfer,40.15,634.3,4,1
1140,48.0,14.0,Two year,FIBER OPTIC,Yes,Credit card,86.45,1376.64,2,1
2373,21.0,10.0,Two year,FIBER OPTIC,No,Bank transfer,72.73,829.99,1,0
1357,41.0,1.0,One year,DSL,No,Bank transfer,75.7,76.05,1,0
1722,25.0,6.0,Month-to-month,DSL,No,Electronic check,77.37,461.72,3,0
2157,79.0,43.0,One year,No,Yes,Mailed check,37.85,1559.75,2,0
1261,44.0,25.0,Two year,No,No,Bank transfer,77.34,1747.17,2,0
2302,42.0,11.0,One year,No,No,Mailed check,50.76,631.51,1,0
1898,63.0,33.0,One year,DSL,Yes,Bank transfer,87.03,2963.86,1,0
2103,43.0,10.0,Month-to-month,DSL,Yes,Bank transfer,78.17,807.28,1,1
1195,51.0,3.0,One year,DSL,Yes,Mailed check,51.24,155.5,3,0
1115,50.0,23.0,Month-to-month,FIBER OPTIC,No,Mailed check,72.69,1744.36,2,0
2075,38.0,41.0,Month-to-month,Fiber optic,Yes,Mailed check,61.06,2348.22,0,0
2073,26.0,5.0,Month-to-month,Fiber optic,No,Bank transfer,53.22,232.66,3,1
1718,40.0,13.0,One year,Fiber optic,No,Mailed check,60.08,766.01,1,1
2404,60.0,72.0,Month-to-month,DSL,Yes,Mailed check,48.57,3827.76,1,0
2941,39.0,17.0,Month-to-month,DSL,Yes,Credit card,46.27,719.49,1,0
2208,24.0,4.0,One year,No,No,Mailed check,15.0,61.97,1,0
2787,34.0,1.0,Month-to-month,DSL,No,Electronic check,15.0,13.07,2,0
1358,50.0,72.0,One year,No,No,Electronic check,58.0,3657.95,2,0
2060,57.0,52.0,Month-to-month,No,Yes,Credit card,58.78,3417.62,2,0
2019,51.0,22.0,Month-to-month,Fiber optic,Yes,Electronic check,44.03,,1,0
2363,30.0,6.0,Month-to-month,No,No,Electronic check,89.24,537.91,2,1
2838,45.0,64.0,One year,No,No,Bank transfer,45.72,3012.56,2,0
2000,66.0,7.0,Month-to-month,Fiber optic,No,Bank transfer,49.66,319.26,3,1
1935,37.0,51.0,Month-to-month,DSL,No,Electronic check,93.61,5412.51,5,0
1754,31.0,16.0,Month-to-month,DSL,No,Electronic check,48.65,869.46,2,0
1420,76.0,59.0,One year,DSL,Yes,Credit card,65.57,3418.55,2,0
1149,49.0,7.0,Two year,DSL,No,Bank transfer,31.3,221.39,1,0
1009,53.0,7.0,Month-to-month,DSL,No,Bank transfer,59.31,412.91,1,1
2069,50.0,37.0,Month-to-month,DSL,Yes,Credit card,44.94,1491.52,0,0
2119,61.0,4.0,Month-to-month,DSL,No,Bank transfer,64.03,261.39,3,0
2935,22.0,17.0,Month-to-month,Fiber optic,No,Mailed check,49.71,738.07,0,1
1534,35.0,5.0,Month-to-month,Fiber optic,Yes,Electronic check,72.69,386.87,1,0
1548,51.0,72.0,Month-to-month,No,No,Credit card,87.28,6680.1,4,0
2584,51.0,22.0,Month-to-month,DSL,No,Credit card,78.74,1706.76,0,0
1298,57.0,31.0,Month-to-month,No,Yes,Electronic check,68.58,2277.74,2,0
1976,38.0,4.0,Two year,DSL,No,Bank transfer,86.31,343.95,2,0
2314,45.0,9.0,One year,DSL,No,Mailed check,81.11,760.8,2,0
2439,56.0,12.0,One year,DSL,Yes,Credit card,65.36,866.36,1,0
2337,40.0,54.0,Month-to-month,No,No,Credit card,70.96,4169.77,2,0
2445,35.0,1.0,One year,DSL,Yes,Credit card,124.86,121.15,1,0
2681,45.0,4.0,Month-to-month,Fiber optic,No,Bank transfer,129.7,542.59,2,1
1122,66.0,21.0,Month-to-month,NO,Yes,Electronic check,72.03,1593.15,4,1
2842,37.0,4.0,Month-to-month,No,No,Bank transfer,67.68,255.76,2,1
2372,24.0,59.0,Two year,Fiber optic,Yes,Bank transfer,61.92,4163.72,2,0
2385,49.0,5.0,Month-to-month,DSL,Yes,Mailed check,30.65,153.28,2,1
2360,45.0,17.0,Month-to-month,Fiber optic,No,Electronic check,71.01,1151.11,2,1
2159,40.0,6.0,One year,Fiber optic,Yes,Electronic check,67.45,372.02,2,0
2851,72.0,3.0,Month-to-month,DSL,Yes,Electronic check,49.17,154.37,0,0
1709,70.0,5.0,Month-to-month,Fiber optic,No,Electronic check,45.19,208.81,3,1
2824,48.0,1.0,Two year,DSL,No,Mailed check,47.26,47.8,4,0
1769,72.0,0.0,Month-to-month,Fiber optic,No,Electronic check,82.01,0.0,1,0
2675,40.0,33.0,Two year,DSL,No,Electronic check,44.53,1314.08,1,0
2391,35.0,11.0,Two year,Fiber optic,Yes,Mailed check,87.18,1096.6,2,0
1088,37.0,68.0,Two year,DSL,No,Mailed check,94.79,6216.65,2,0
2911,78.0,16.0,Two year,FIBER OPTIC,Yes,Electronic check,78.33,1296.62,2,0
2643,52.0,41.0,One year,No,Yes,Electronic check,58.58,2409.69,0,0
2032,51.0,13.0,Month-to-month,DSL,Yes,Bank transfer,42.82,,0,0
1097,49.0,9.0,Two year,Fiber optic,No,Bank transfer,71.62,552.98,0,0
2978,33.0,28.0,Month-to-month,DSL,No,Bank transfer,71.83,1838.21,1,0
1348,34.0,15.0,Month-to-month,Fiber optic,No,Credit card,56.26,913.56,0,0
1509,33.0,2.0,Month-to-month,DSL,Yes,Electronic check,66.81,133.61,2,0
1211,62.0,1.0,One year,DSL,Yes,Electronic check,24.99,21.45,2,0
1703,24.0,2.0,Month-to-month,Fiber optic,Yes,Electronic check,59.79,135.73,1,0
1746,48.0,69.0,Month-to-month,DSL,No,Electronic check,23.47,1643.72,3,0
2045,58.0,17.0,Month-to-month,Fiber optic,Yes,Credit card,15.0,279.68,3,0
2506,55.0,30.0,One year,No,Yes,Bank transfer,87.23,2594.82,1,0
2974,45.0,44.0,One year,No,Yes,Bank transfer,65.79,2479.34,0,0
1939,37.0,1.0,Month-to-month,No,No,Bank transfer,51.23,47.73,3,1
2429,41.0,16.0,Two year,Fiber optic,No,Bank transfer,74.95,1311.13,2,1
2808,21.0,5.0,Month-to-month,DSL,No,Bank transfer,17.68,82.26,2,0
2924,76.0,5.0,Month-to-month,No,No,Credit card,94.89,503.35,3,0
2995,61.0,7.0,One year,Fiber optic,No,Mailed check,46.9,353.0,2,1
2849,51.0,2.0,Two year,DSL,Yes,Electronic check,63.5,108.69,1,0
1478,85.0,58.0,Two year,Fiber optic,Yes,Electronic check,35.27,2338.91,1,0
2614,42.0,16.0,Month-to-month,DSL,No,Electronic check,124.54,1716.52,2,0
1491,67.0,15.0,One year,DSL,No,Electronic check,47.55,782.68,1,0
1841,55.0,22.0,Month-to-month,No,Yes,Bank transfer,15.0,343.83,1,0
2070,44.0,32.0,Month-to-month,No,No,Mailed check,102.05,3470.09,2,0
1364,55.0,26.0,Month-to-month,DSL,Yes,Credit card,50.48,1411.72,0,0
1296,58.0,17.0,One year,Fiber optic,Yes,Electronic check,15.0,248.38,3,0
1049,,14.0,One year,DSL,No,Mailed check,76.45,1054.17,0,0
2511,42.0,72.0, One year ,Fiber optic,No,Bank transfer,77.54,4806.99,2,0
1224,38.0,33.0,Month-to-month,Fiber optic,No,Bank transfer,33.39,1063.53,3,0
2774,34.0,22.0,Two year,DSL,No,Mailed check,60.24,1433.62,2,0
2243,30.0,1.0,One year,Fiber optic,No,Mailed check,80.49,71.69,3,1
2952,31.0,18.0,Month-to-month,Fiber optic,No,Credit card,95.6,1675.46,1,0
1850,36.0,6.0,Month-to-month,No,Yes,Electronic check,31.08,167.75,0,1
2785,23.0,21.0,Month-to-month,DSL,Yes,Bank transfer,83.49,1700.16,3,0
2457,51.0,6.0,Month-to-month,Fiber optic,Yes,Credit card,64.45,391.77,1,1
1647,44.0,14.0,One year,Fiber optic,No,Credit card,56.32,772.87,0,0
2225,43.0,26.0,One year,DSL,Yes,Bank transfer,58.81,1744.09,2,0
1562,58.0,20.0,Month-to-month,DSL,No,Electronic check,67.15,1501.48,1,0
1622,73.0,21.0,Month-to-month,DSL,No,Mailed check,84.95,1521.64,2,0
1674,24.0,2.0,Month-to-month,No,No,Electronic check,63.5,116.22,3,0
2087,49.0,13.0,Month-to-month,DSL,No,Mailed check,92.65,1366.74,0,0
1804,38.0,48.0,Two year,NO,Yes,Bank transfer,85.99,4480.97,1,0
1604,51.0,24.0, Month-to-month ,Fiber optic,No,Mailed check,15.0,395.28,1,0
2269,64.0,35.0,Month-to-month,Fiber optic,No,Electronic check,61.46,2448.52,2,0
1442,18.0,4.0, Month-to-month ,DSL,No,Credit card,36.22,130.56,1,0
2879,33.0,2.0,One year,Fiber optic,No,Mailed check,68.12,121.33,3,1
2598,45.0,2.0,Month-to-month,Fiber optic,No,Mailed check,42.05,87.1,1,1
2024,71.0,37.0,Two year,Fiber optic,Yes,Mailed check,66.4,2702.75,0,0
1539,36.0,0.0,Month-to-month,No,No,Mailed check,106.41,0.0,2,1
1767,72.0,22.0,Month-to-month,Fiber optic,Yes,Bank transfer,56.9,1249.05,1,1
1762,83.0,26.0,Month-to-month,Fiber optic,Yes,Credit card,58.77,1407.3,4,0
1868,55.0,8.0,One year,Fiber optic,No,Mailed check,26.21,217.96,0,0
1689,52.0,64.0,Two year,No,No,Credit card,74.1,5229.63,0,0
1187,44.0,31.0,Two year,DSL,Yes,Electronic check,34.29,1020.89,1,0
1406,29.0,51.0,Two year,Fiber optic,No,Credit card,15.0,859.36,3,0
2011,48.0,12.0,One year,DSL,No,Electronic check,88.44,1181.41,0,0
2172,47.0,8.0,Month-to-month,Fiber optic,No,Credit card,81.8,720.92,1,1
1751,25.0,33.0,Two year,No,Yes,Electronic check,69.8,2126.16,3,0
2855,35.0,9.0,Two year,DSL,No,Bank transfer,59.45,581.81,1,0
2950,18.0,6.0,One year,No,No,Credit card,107.23,556.38,2,1
2050,36.0,9.0,Month-to-month,Fiber optic,Yes,Electronic check,85.35,713.84,0,0
1461,46.0,1.0,One year,No,No,Mailed check,69.53,67.66,1,0
1670,64.0,25.0,Two year,DSL,No,Credit card,89.94,2093.71,1,1
1655,46.0,39.0,Month-to-month,Fiber optic,No,Electronic check,26.42,1112.37,0,0
1785,61.0,4.0,Two year,DSL,No,Bank transfer,81.15,279.11,1,0
2083,76.0,3.0,Two year,DSL,No,Credit card,38.62,127.44,1,0
1714,44.0,11.0,Two year,DSL,No,Credit card,32.32,312.0,0,0
2350,27.0,16.0,One year,Fiber optic,Yes,Electronic check,79.68,1383.09,3,0
1424,55.0,31.0,Month-to-month,DSL,No,Electronic check,63.02,1834.73,1,0
2744,31.0,17.0,One year,Fiber optic,No,Bank transfer,45.71,885.96,2,0
2501,37.0,5.0,One year,DSL,No,Credit card,47.36,217.76,1,0
1043,40.0,33.0,Month-to-month,Fiber optic,Yes,Electronic check,83.6,2980.39,0,0
1661,37.0,19.0, One year ,No,Yes,Electronic check,70.27,1434.33,1,0
1635,20.0,6.0,One year,Fiber optic,No,Mailed check,78.0,528.87,0,0
2847,32.0,37.0,One year,DSL,No,Mailed check,94.6,3051.42,1,0
1528,49.0,59.0,Month-to-month,Fiber optic,Yes,Bank transfer,53.63,3623.13,3,0
2760,70.0,35.0,Month-to-month,No,Yes,Bank transfer,80.34,3086.24,0,0
1987,58.0,3.0,Month-to-month,DSL,No,Mailed check,110.51,316.16,2,0
2507,59.0,0.0,Month-to-month,Fiber optic,Yes,Bank transfer,36.96,0.0,3,0
1218,38.0,15.0,Two year,DSL,No,Mailed check,81.37,1123.58,3,0
2765,32.0,42.0,One year,Fiber optic,No,Bank transfer,87.37,3156.65,2,0
1820,37.0,4.0,Month-to-month,DSL,No,Electronic check,48.29,182.36,2,0
2282,56.0,10.0,Month-to-month,Fiber optic,Yes,Mailed check,33.89,309.02,1,0
2938,61.0,1.0,One year,DSL,Yes,Mailed check,60.52,62.74,1,0
1855,36.0,8.0,Month-to-month,Fiber optic,No,Bank transfer,45.97,368.56,0,0
2498,60.0,8.0,Two year,DSL,Yes,Electronic check,67.11,462.51,2,0
1609,67.0,1.0,One year,Fiber optic,No,Credit card,79.28,71.2,3,0
1485,24.0,2.0,One year,DSL,Yes,Electronic check,67.83,120.25,3,0
2149,32.0,22.0,One year,DSL,No,Credit card,82.54,1846.82,3,0
2017,38.0,26.0,One year,DSL,No,Bank transfer,77.23,2176.13,3,0
2966,42.0,16.0,One year,No,Yes,Credit card,66.89,1061.62,0,0
2085,51.0,9.0,Month-to-month,DSL,No,Electronic check,40.93,341.02,1,0
1081,50.0,10.0,Month-to-month,DSL,Yes,Credit card,86.81,779.71,1,0
2704,51.0,8.0,Month-to-month,No,No,Bank transfer,98.07,814.95,1,0
1324,30.0,45.0,Month-to-month,Fiber optic,Yes,Credit card,27.52,1274.42,2,0
2409,41.0,11.0,One year,Fiber optic,No,Electronic check,43.8,466.08,0,0
2490,37.0,22.0,Month-to-month,DSL,No,Electronic check,40.16,779.98,1,0
2080,40.0,31.0,Month-to-month,Fiber optic,No,Credit card,81.31,2421.36,1,0
1019,24.0,7.0,Month-to-month,No,No,Credit card,54.62,439.24,2,0
1454,37.0,6.0,One year,DSL,No,Credit card,88.31,584.67,1,0
2110,42.0,19.0,One year,DSL,Yes,Bank transfer,40.18,822.54,0,0
1838,60.0,6.0,Two year,Fiber optic,Yes,Bank transfer,67.56,456.42,2,1
1758,32.0,9.0,Two year,No,No,Credit card,41.49,355.44,4,0
2673,31.0,19.0,One year,Fiber optic,No,Mailed check,75.44,1434.94,0,0
2340,47.0,20.0,Month-to-month,DSL,Yes,Credit card,92.41,1948.35,2,0
1034,57.0,14.0,Month-to-month,Fiber optic,No,Mailed check,112.44,1528.39,4,0
1808,64.0,24.0,One year,Fiber optic,Yes,Bank transfer,92.0,1925.41,1,0
2162,24.0,0.0,Two year,Fiber optic,No,Credit card,59.1,0.0,3,1
2790,18.0,10.0,Month-to-month,DSL,No,Credit card,50.34,522.54,1,0
2612,58.0,14.0,Two year,DSL,No,Mailed check,68.74,1037.56,0,0
1904,48.0,23.0,Month-to-month,FIBER OPTIC,No,Electronic check,86.42,1874.55,1,0
2522,42.0,8.0,Month-to-month,Fiber optic,Yes,Electronic check,64.0,497.15,1,0
2562,18.0,17.0, Month-to-month ,No,No,Bank transfer,77.95,1213.35,0,0
1800,59.0,8.0,Month-to-month,DSL,No,Mailed check,77.87,557.38,3,1
2579,33.0,58.0,Month-to-month,DSL,No,Bank transfer,36.8,1928.4,2,0
1096,49.0,1.0,Month-to-month,Fiber optic,No,Mailed check,127.13,123.15,0,1
2107,29.0,5.0,Month-to-month,No,No,Mailed check,96.81,463.41,1,0
1446,50.0,3.0,Two year,Fiber optic,No,Credit card,77.92,245.28,3,0
1474,70.0,23.0,Month-to-month,Fiber optic,No,Bank transfer,40.21,976.12,3,1
2788,50.0,18.0,Month-to-month,Fiber optic,No,Credit card,80.22,1312.45,0,1
1366,48.0,5.0,Two year,No,No,Credit card,62.68,281.83,4,1
2897,69.0,72.0,One year,DSL,No,Electronic check,75.71,5937.57,2,0
2721,41.0,56.0,Month-to-month,Fiber optic,No,Credit card,95.84,4856.9,2,1
2609,41.0,38.0,One year,Fiber optic,No,Electronic check,88.14,3254.46,0,0
2909,,3.0,Two year,Fiber optic,No,Mailed check,104.99,284.36,0,0
2945,39.0,32.0,Two year,Fiber optic,Yes,Mailed check,127.52,4171.96,3,0
1760,36.0,9.0,Month-to-month,Fiber optic,Yes,Electronic check,15.0,132.0,3,0
1918,38.0,12.0,One year,DSL,No,Bank transfer,81.44,1021.84,3,0
2425,18.0,25.0,One year,Fiber optic,No,Electronic check,52.21,1362.02,2,0
1759,56.0,1.0,Month-to-month,Fiber optic,No,Credit card,50.98,57.03,2,0
1392,25.0,6.0,Month-to-month,DSL,No,Mailed check,143.8,939.67,1,0
2946,51.0,27.0,Month-to-month,Fiber optic,Yes,Mailed check,38.61,924.85,3,0
2769,53.0,1.0,Month-to-month,DSL,No,Bank transfer,58.13,52.04,0,1
2295,44.0,10.0,Two year,No,No,Mailed check,53.15,574.57,5,0
1506,36.0,21.0,Month-to-month,DSL,No,Mailed check,79.89,1676.39,2,0
2517,54.0,2.0, Month-to-month ,DSL,No,Credit card,66.15,150.43,3,1
1434,68.0,24.0,One year,No,Yes,Mailed check,48.03,1316.27,2,0
1648,42.0,57.0,Two year,Fiber optic,No,Electronic check,101.33,5361.04,3,0
1942,55.0,2.0,Month-to-month,DSL,No,Credit card,77.52,153.01,1,0
2831,48.0,14.0,One year,DSL,No,Credit card,35.24,501.08,1,1
2585,55.0,20.0,Month-to-month,DSL,Yes,Bank transfer,110.04,2239.53,1,0
2231,24.0,46.0,Month-to-month,DSL,No,Mailed check,60.4,2814.86,4,0
2343,63.0,15.0,One year,DSL,Yes,Bank transfer,93.06,1318.12,1,0
2989,51.0,19.0,One year,DSL,No,Bank transfer,65.39,1097.38,0,0
1132,29.0,6.0,Two year,DSL,Yes,Mailed check,24.05,136.63,2,0
2074,60.0,5.0,Month-to-month,Fiber optic,No,Credit card,82.96,457.57,0,0
1972,58.0,5.0,One year,DSL,No,Bank transfer,42.59,231.93,2,0
